番子寮山,1206.58 ,23.11306669 ,120.65616078 ,Ⅱ
大坑尾,472.90 ,24.42179094 ,120.75043811 ,Ⅱ
龍肚,199.30 ,22.86018372 ,120.57662617 ,Ⅱ
龍船,351.65 ,22.95211308 ,120.43217950 ,Ⅱ
大城北,52.00 ,23.56072752 ,119.61431699 ,Ⅱ
賴厝部,108.68 ,24.17157878 ,120.67063636 ,Ⅱ
武路,39.95 ,22.77888600 ,120.51143031 ,Ⅱ
保和以山,684.70 ,22.45280919 ,120.64890025 ,Ⅱ
東港,4.14 ,22.46401328 ,120.45550614 ,Ⅱ
八卦力山,1000.70 ,24.50347111 ,120.94342975 ,Ⅱ
福興,12.95 ,24.04679306 ,120.42643564 ,Ⅱ
大平籠,1179.62 ,24.20168906 ,120.88052542 ,Ⅱ
橫屏背,779.24 ,24.61531867 ,121.02701558 ,Ⅱ
白石牙山,1171.97 ,23.77281125 ,120.81481636 ,Ⅱ
獅子頭山,2103.88 ,23.61526094 ,120.76275986 ,Ⅱ
橫山,442.81 ,23.88920525 ,120.63157042 ,Ⅱ
石圍牆山,560.14 ,24.29885169 ,120.76729561 ,Ⅱ
五指山,1061.69 ,24.64131811 ,121.09616381 ,Ⅱ
麥樹仁山,758.27 ,24.71770750 ,121.19867742 ,Ⅱ
番子田山,1649.00 ,23.62809203 ,120.71135733 ,Ⅱ
大橫屏山,1205.56 ,24.07492667 ,120.82894286 ,Ⅱ
頭嵙山,859.40 ,24.17935875 ,120.80014494 ,Ⅱ
大埔心,26.65 ,23.95313422 ,120.54775694 ,Ⅱ
蒜頭,10.02 ,23.48194356 ,120.29622617 ,Ⅱ
鷂婆山,901.24 ,24.43488886 ,120.90846431 ,Ⅱ
聚興山,500.42 ,24.22014828 ,120.74274075 ,Ⅱ
北插天山,1727.84 ,24.79201183 ,121.45263736 ,Ⅱ
八幡崎,699.25 ,24.04688864 ,120.92481347 ,Ⅱ
東勢閣,259.41 ,23.89345947 ,120.76540944 ,Ⅱ
牛尿港,7.49 ,23.56047428 ,120.14098794 ,Ⅱ
銅山,1919.90 ,24.50976789 ,121.65463261 ,Ⅱ
雙冬山,574.22 ,23.97134164 ,120.79261972 ,Ⅱ
崩坎,256.35 ,24.01502106 ,120.60128647 ,Ⅱ
?子林山,727.19 ,23.73495236 ,120.71830142 ,Ⅱ
水社大山,2058.95 ,23.84219381 ,120.96768808 ,Ⅱ
集集大山,1391.67 ,23.85511111 ,120.83819444 ,Ⅱ
阿罩霧,249.41 ,24.06122622 ,120.71353919 ,Ⅱ
呂奔山,924.55 ,24.86316689 ,121.60557547 ,Ⅱ
尾文坑,727.47 ,24.28171597 ,120.89305981 ,Ⅱ
人倫山,1195.79 ,23.75396314 ,120.88013206 ,Ⅱ
柴林腳,18.26 ,23.59465006 ,120.36617744 ,Ⅱ
嵌頭厝,297.29 ,23.63342986 ,120.58385375 ,Ⅱ
北大肚山,310.18 ,24.21307750 ,120.59876522 ,Ⅱ
蘇厝寮,24.52 ,23.55776853 ,120.29162303 ,Ⅱ
溫寮,9.00 ,24.41282719 ,120.60486639 ,Ⅱ
草湳,2.96 ,24.24819294 ,120.52296975 ,Ⅱ
新港山,1544.29 ,23.11780281 ,121.32178819 ,Ⅱ
王功,9.10 ,23.95360347 ,120.33499403 ,Ⅱ
上茄苳,38.73 ,23.39458772 ,120.37897889 ,Ⅱ
虎頭山,93.42 ,24.49376736 ,120.68486694 ,Ⅱ
柑腳山,614.72 ,24.98921781 ,121.80614606 ,Ⅱ
嗄嘮吧灣,1000.95 ,23.01200517 ,121.22104939 ,Ⅱ
都歷,812.09 ,23.01408325 ,121.30282072 ,Ⅱ
泉州厝,10.50 ,24.15250856 ,120.48341625 ,Ⅱ
網調口,422.57 ,23.15272256 ,121.21787217 ,Ⅱ
阿里擺,639.17 ,22.82340514 ,121.07042464 ,Ⅱ
七星嶺,160.18 ,24.60655739 ,121.86331544 ,Ⅱ
八里芒,953.40 ,22.92477350 ,121.22971814 ,Ⅱ
牛斗山,26.56 ,23.51453694 ,120.39406461 ,Ⅱ
射馬干,945.02 ,22.73738194 ,121.02549142 ,Ⅱ
大礁山,29.69 ,23.37025651 ,119.53878362 ,Ⅱ
馬鳴山,9.84 ,24.05379875 ,120.50340853 ,Ⅱ
鎖管港,17.57 ,23.51832485 ,119.60646769 ,Ⅱ
太平頂,190.05 ,22.00995286 ,120.69834339 ,Ⅱ
埔頂,119.19 ,21.92586097 ,120.84891561 ,Ⅱ
溪子下,13.99 ,23.50385408 ,120.20580544 ,Ⅱ
三抱竹,14.43 ,24.84112022 ,121.82609972 ,Ⅱ
高美,8.09 ,24.33318203 ,120.55870544 ,Ⅱ
槓子寮山,162.27 ,25.14311250 ,121.77565839 ,Ⅱ
大林,30.69 ,23.60820156 ,120.45490275 ,Ⅱ
丈八斗,23.82 ,23.89258139 ,120.42412306 ,Ⅱ
佳菩安山,1083.89 ,22.30865314 ,120.77801489 ,Ⅱ
豬老束山,410.45 ,22.01099897 ,120.85619439 ,Ⅱ
鼻頭角,110.03 ,25.12693267 ,121.92238414 ,Ⅱ
南湖呂山,1325.00 ,22.33550742 ,120.71259081 ,Ⅱ
竹坑山,519.01 ,22.24903211 ,120.68737889 ,Ⅱ
老佛山,674.26 ,22.03896875 ,120.79204286 ,Ⅱ
巴塱衛山,325.49 ,22.32253783 ,120.87887975 ,Ⅱ
紅木提,15.00 ,23.57121843 ,119.57032652 ,Ⅱ
後湖,29.51 ,23.68149747 ,120.32692133 ,Ⅱ
西港,16.65 ,23.86982422 ,120.29156733 ,Ⅱ
灣坑頭山,616.34 ,24.97456408 ,121.91042258 ,Ⅱ
大社,184.33 ,24.25815892 ,120.68875897 ,Ⅱ
頂溪洲,6.96 ,23.29236289 ,120.19309633 ,Ⅱ
頂東石,2.66 ,23.46958794 ,120.15537456 ,Ⅱ
北斗,38.16 ,23.87081289 ,120.54056311 ,Ⅱ
舜苑,32.00 ,23.86840800 ,120.52135500 ,Ⅱ
凍子頂,1179.52 ,23.34213686 ,120.54700308 ,Ⅱ
頂笨子山,1679.56 ,23.41553178 ,120.71587008 ,Ⅱ
馬頭山,1127.27 ,23.34623164 ,120.59753947 ,Ⅱ
隙頂山,1471.37 ,23.43711344 ,120.65795417 ,Ⅱ
塔山,2484.05 ,23.52919181 ,120.78128211 ,Ⅱ
河表湖山,1185.39 ,23.23690889 ,120.67131761 ,Ⅱ
草山,1104.01 ,23.33984158 ,120.65892539 ,Ⅱ
光崙山,1815.07 ,23.50814756 ,120.68753917 ,Ⅱ
大武來山,924.07 ,22.56981239 ,120.95560378 ,Ⅱ
杜鴉原山,1236.95 ,22.47926306 ,120.85001817 ,Ⅱ
出水坡山,652.91 ,22.37670703 ,120.82517442 ,Ⅱ
鹿皮山,1666.38 ,24.48825561 ,121.72779447 ,Ⅱ
金巢山,1725.38 ,24.36830092 ,121.71827550 ,Ⅱ
杵望山,1549.34 ,24.29492778 ,121.68793075 ,Ⅱ
九分山,1088.72 ,24.60754050 ,121.57182836 ,Ⅱ
海岸山,421.55 ,24.42969906 ,121.79431203 ,Ⅱ
萬人山,886.10 ,23.23252322 ,121.31671528 ,Ⅱ
迪佳山,1044.53 ,23.46119847 ,121.31436550 ,Ⅱ
員山,42.62 ,24.74526439 ,121.72007219 ,Ⅱ
石寧山,147.45 ,23.22280903 ,121.40995000 ,Ⅱ
新城山,1440.42 ,24.13228186 ,121.60361203 ,Ⅱ
壽山,501.25 ,23.86980397 ,121.49163456 ,Ⅱ
鳳林山,821.69 ,23.76881331 ,121.43154011 ,Ⅱ
